업태별(1),주소지별(1),2014,2014,2014,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015,2015,2015,2015,2016,2016,2016,2016,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2018,2018,2018
업태별(1),주소지별(1),합계,합계,합계,과세소득,과세소득,과세소득,결손소득,결손소득,결손소득,합계,합계,합계,과세소득,과세소득,과세소득,결손소득,결손소득,결손소득,합계,합계,합계,과세소득,과세소득,과세소득,결손소득,결손소득,결손소득,합계,합계,합계,과세소득,과세소득,과세소득,결손소득,결손소득,결손소득,합계,합계,합계,과세소득,과세소득,과세소득,결손소득,결손소득,결손소득
업태별(1),주소지별(1),건수 (건),총수입금액 (백만원),소득금액 (백만원),건수 (건),총수입금액 (백만원),소득금액 (백만원),건수 (건),총수입금액 (백만원),소득금액 (백만원),건수 (건),총수입금액 (백만원),소득금액 (백만원),건수 (건),총수입금액 (백만원),소득금액 (백만원),건수 (건),총수입금액 (백만원),소득금액 (백만원),건수 (건),총수입금액 (백만원),소득금액 (백만원),건수 (건),총수입금액 (백만원),소득금액 (백만원),건수 (건),총수입금액 (백만원),소득금액 (백만원),건수 (건),총수입금액 (백만원),소득금액 (백만원),건수 (건),총수입금액 (백만원),소득금액 (백만원),건수 (건),총수입금액 (백만원),소득금액 (백만원),건수 (건),총수입금액 (백만원),소득금액 (백만원),건수 (건),총수입금액 (백만원),소득금액 (백만원),건수 (건),총수입금액 (백만원),소득금액 (백만원)
농·임·어업,대전,76,14899,504,63,12118,783,13,2781,-279,80,20796,1121,66,17810,1336,14,2986,-215,100,21173,1276,83,19620,1403,17,1553,-127,114,24030,1241,92,20854,1663,22,3176,-422,114,24030,1241,92,20854,1663,22,3176,-422
농·임·어업,충북,681,207749,14506,469,186893,15672,212,20856,-1166,707,216464,15509,549,200866,16353,158,15598,-844,734,186155,11855,569,169051,13612,165,17104,-1757,760,212389,21470,619,197144,22296,141,15245,-826,760,212389,21470,619,197144,22296,141,15245,-826
농·임·어업,충남,3069,956787,55827,1959,854003,60092,1110,102784,-4265,3080,965132,66891,2302,881109,72503,778,84023,-5612,3079,881891,58288,2230,782628,64363,849,99263,-6075,2990,858296,75405,2112,779424,80586,878,78872,-5181,2990,858296,75405,2112,779424,80586,878,78872,-5181
농·임·어업,세종,94,32488,1257,60,29945,1568,34,2543,-311,99,41075,2807,71,38137,2856,28,2938,-49,123,39384,473,85,29852,2121,38,9532,-1648,117,30865,1721,81,28154,2618,36,2711,-897,117,30865,1721,81,28154,2618,36,2711,-897
농·임·어업,광주,112,43515,3192,93,40220,3954,19,3295,-762,146,38723,1745,120,34140,2722,26,4583,-977,156,48434,3353,129,45774,3551,27,2660,-198,159,61652,4809,127,58326,5144,32,3326,-335,159,61652,4809,127,58326,5144,32,3326,-335
농·임·어업,전북,1146,425825,17675,815,391562,21167,331,34263,-3492,1256,443108,25471,995,418633,27074,261,24475,-1603,1320,437949,25997,1018,407951,28223,302,29998,-2226,1299,452415,29389,1003,425179,31799,296,27236,-2410,1299,452415,29389,1003,425179,31799,296,27236,-2410
농·임·어업,전남,3954,1115632,49214,3015,1065150,56278,939,50482,-7064,4136,1196309,69776,3251,1125901,74305,885,70408,-4529,4402,1076571,65319,3130,1020195,70506,1272,56376,-5187,4258,1226246,87995,3147,1161120,93584,1111,65126,-5589,4258,1226246,87995,3147,1161120,93584,1111,65126,-5589
농·임·어업,대구,128,67489,3309,97,65943,3622,31,1546,-313,150,68457,6069,133,65566,6267,17,2891,-198,155,60230,2953,129,58880,3718,26,1350,-765,165,82137,6589,135,80750,7305,30,1387,-716,165,82137,6589,135,80750,7305,30,1387,-716
농·임·어업,경북,3147,789091,55402,2044,720943,57910,1103,68148,-2508,2725,807615,67913,2042,747968,70742,683,59647,-2829,2682,777144,63462,1920,684476,68821,762,92668,-5359,2742,866989,94200,2013,785683,97430,729,81306,-3230,2742,866989,94200,2013,785683,97430,729,81306,-3230
농·임·어업,부산,609,398253,21654,544,336964,28028,65,61289,-6374,699,375870,30729,639,354306,33082,60,21564,-2353,694,408669,35766,612,390580,38394,82,18089,-2628,686,369734,32930,610,341482,38849,76,28252,-5919,686,369734,32930,610,341482,38849,76,28252,-5919
